Current,Voltage,Power,Time
1.8272893772893761,33.47306085327243,61.16496852254557,1194
1.7990842490842485,33.567086305107466,60.39001625917042,1195
1.7467032967032958,33.61409903102498,58.71385759320239,1196
1.7547619047619056,33.52007357918995,58.81974816157858,1197
1.7789377289377284,33.61409903102498,59.79738899053947,1198
1.807142857142856,33.61409903102498,60.745478963209386,1199
1.7950549450549458,33.708124482860015,60.50793554148556,1200
1.807142857142856,33.68461811990126,60.87291703096438,1201
1.7708791208791208,33.68461811990126,59.65138692331964,1202
1.7829670329670333,33.708124482860015,60.100474696088334,1203
1.7507326007326007,33.802149934695045,59.17852586552197,1204
1.7950549450549458,33.802149934695045,60.67671639376305,1205
1.8031135531135534,33.802149934695045,60.94911467162505,1206
1.7990842490842485,33.802149934695045,60.812915532694014,1207
1.7990842490842485,33.919681749488845,61.02436516945583,1208
1.7950549450549458,33.896175386530075,60.84549724604055,1209
1.7708791208791208,33.96669447540636,60.15091005177731,1210
1.786996336996336,33.9431881124476,60.65635282292144,1211
1.7708791208791208,34.03721356428264,60.275790833891726,1212
1.8192307692307685,34.08422629020016,62.00707321255641,1213
1.811172161172161,34.01370720132387,61.604679581298846,1214
1.7708791208791208,34.08422629020016,60.35904468863467,1215
1.7950549450549458,34.10773265315891,61.22525416366495,1216
1.766849816849816,34.17825174203519,60.38783783066177,1217
1.7547619047619056,34.20175810499395,60.015942198525124,1218
1.786996336996336,34.17825174203519,61.076410667955514,1219
1.786996336996336,34.154745379076424,61.034404883452105,1220
1.7950549450549458,34.225264467952705,61.436230229011834,1221
1.7990842490842485,34.225264467952705,61.5741342250365,1222
1.7990842490842485,34.31928991978774,61.74329393444595,1223
1.7829670329670333,34.29578355682898,61.14825145159893,1224
1.766849816849816,34.342796282746505,60.6785633222812,1225
1.7587912087912083,34.36630264570526,60.44315097192445,1226
1.786996336996336,34.41331537162277,61.496468512989594,1227
1.807142857142856,34.41331537162277,62.18977706443255,1228
1.7990842490842485,34.38980900866402,61.87016371650303,1229
1.811172161172161,34.46032809754029,62.413586915123794,1230
1.8393772893772886,34.53084718641657,63.51525609765229,1231
1.8313186813186833,34.55435354937533,63.28003317586159,1232
1.811172161172161,34.577859912334084,62.62645726613035,1233
1.8031135531135534,34.60136627529285,62.39019248722676,1234
1.8031135531135534,34.6248726382516,62.4325771288621,1235
1.8272893772893761,34.648379001210365,63.312614889207985,1236
1.8031135531135534,34.71889809008664,62.602115695403484,1237
1.8031135531135534,34.71889809008664,62.602115695403484,1238
1.811172161172161,34.67188536416912,62.796753546935605,1239
1.7829670329670333,34.78941717896292,62.02838392622786,1240
1.807142857142856,34.76591081600416,62.826967403207476,1241
1.8232600732600734,34.85993626783919,63.55872995354197,1242
1.7950549450549458,34.88344263079795,62.61769619495437,1243
1.8232600732600734,34.88344263079795,63.601588166592244,1244
1.7950549450549458,34.88344263079795,62.61769619495437,1245
1.811172161172161,34.953961719674226,63.30764238935135,1246
1.7628205128205132,34.97746808263298,61.658998222590206,1247
1.7749084249084257,34.953961719674226,62.04008114017639,1248
1.786996336996336,35.0244808085505,62.58861891007821,1249
1.766849816849816,35.07149353446802,61.966061928024324,1250
1.766849816849816,35.07149353446802,61.966061928024324,1251
1.7628205128205132,35.07149353446802,61.82474821781223,1252
1.7829670329670333,35.11850626038554,62.615138909313785,1253
1.7628205128205132,35.1420126233443,61.94906071422875,1254
1.7910256410256409,35.165518986303056,62.982346184442775,1255
1.7829670329670333,35.1420126233443,62.657049979534214,1256
1.8031135531135534,35.283050801096856,63.61934709465176,1257
1.7507326007326007,35.212531712220574,61.6477272229151,1258
1.7910256410256409,35.212531712220574,63.06654718201556,1259
1.786996336996336,35.33006352701437,63.134694108622526,1260
1.7708791208791208,35.33006352701437,62.56527183932269,1261
1.807142857142856,35.33006352701437,63.84647194524735,1262
1.7990842490842485,35.35356988997312,63.60405073794979,1263
1.786996336996336,35.35356988997312,63.17669989312593,1264
1.7749084249084257,35.49460806772568,62.999678898228886,1265
1.811172161172161,35.471101704766916,64.24427193378021,1266
1.8031135531135534,35.49460806772568,64.00080886936985,1267
1.7990842490842485,35.518114430684435,63.90008022941632,1268
1.811172161172161,35.61213988251947,64.4997163549881,1269
1.8514652014652033,35.61213988251947,65.93463774219592,1270
1.7950549450549458,35.56512715660195,63.84135737396628,1271
1.7829670329670333,35.61213988251947,63.49527138394269,1272
1.8192307692307685,35.635646245478235,64.82946413119691,1273
1.8313186813186833,35.7061653343545,65.38936761505697,1274
1.8232600732600734,35.7061653343545,65.10162562335148,1275
1.8152014652014659,35.776684423230776,64.94188998509897,1276
1.7507326007326007,35.776684423230776,62.635407765872344,1277
1.7789377289377284,35.776684423230776,63.64449373678396,1278
1.7708791208791208,35.80019078618954,63.397810386752134,1279
1.7789377289377284,35.89421623802457,63.85357551647116,1280
1.8031135531135534,35.847203512107065,64.63657849390002,1281
1.811172161172161,35.87070987506582,64.96803112720254,1282
1.8152014652014659,35.91772260098333,65.19790269200475,1283
1.811172161172161,35.96473532690085,65.13832740800778,1284
1.8434065934065935,36.05876077873588,66.4709573695928,1285
1.807142857142856,35.98824168985961,65.03589391096055,1286
1.7749084249084257,35.98824168985961,63.875833372972465,1287
1.8031135531135534,36.05876077873588,65.0180402686181,1288
1.8192307692307685,36.1057735046534,65.6847341065425,1289
1.7990842490842485,36.15278623057092,65.04190826793004,1290
1.786996336996336,36.15278623057092,64.6048965662418,1291
1.8031135531135534,36.15278623057092,65.18757883515947,1292
1.7829670329670333,36.293824408323474,64.710692420335,1293
1.7910256410256409,36.19979895648844,64.83476813104404,1294
1.786996336996336,36.27031804536471,64.81492548875885,1295
1.8152014652014659,36.293824408323474,65.8806032437535,1296
1.7829670329670333,36.27031804536471,64.66878135011457,1297
1.7789377289377284,36.340837134240985,64.64808627928252,1298
1.8192307692307685,36.36434349719975,66.1551325929826,1299
1.7950549450549458,36.38784986015851,65.31818983139445,1300
1.8152014652014659,36.38784986015851,66.05127838169068,1301
1.8232600732600734,36.43486258607603,66.43023022790969,1302
1.7587912087912083,36.52888803791107,64.24668714799631,1303
1.7547619047619056,36.43486258607603,63.93450887128106,1304
1.7829670329670333,36.52888803791107,65.12980312253924,1305
1.7749084249084257,36.5053816749523,64.79370948937049,1306
1.7950549450549458,36.599407126787334,65.69794674901883,1307
1.8152014652014659,36.6229134897461,66.47796622653364,1308
1.811172161172161,36.6229134897461,66.33040137364452,1309
1.8152014652014659,36.599407126787334,66.43529744204935,1310
1.8192307692307685,36.74044530453989,66.83934857325909,1311
1.8514652014652033,36.76395166749865,68.0671771807224,1312
1.8474358974358962,36.716938941581134,67.83219104463895,1313
1.8232600732600734,36.716938941581134,66.94452878451285,1314
1.7990842490842485,36.810964393416164,66.22602623379613,1315
1.8031135531135534,36.83447075637492,66.41673344258446,1316
1.8232600732600734,36.92849620820996,67.33025270196524,1317
1.7829670329670333,36.857977119333675,65.71655810562517,1318
1.8031135531135534,36.95200257116871,66.62865665076117,1319
1.7950549450549458,36.9049898452512,66.24648451892072,1320
1.786996336996336,36.975508934127475,66.0750990238611,1321
1.8031135531135534,36.975508934127475,66.67104129239652,1322
1.8031135531135534,36.99901529708624,66.71342593403187,1323
1.8152014652014659,37.04602802300375,67.24600434725097,1324
1.7990842490842485,37.04602802300375,66.64892550731973,1325
1.7910256410256409,37.11654711188003,66.47668758371333,1326
1.807142857142856,37.06953438596251,66.98994428320364,1327
1.7910256410256409,37.187066200756306,66.6029890800725,1328
1.8152014652014659,37.187066200756306,67.50201705415675,1329
1.835347985347986,37.21057256371507,68.2943493884595,1330
1.8434065934065935,37.25758528963258,68.6808783773172,1331
1.8474358974358962,37.21057256371507,68.74414751835049,1332
1.8192307692307685,37.281091652591336,67.82290904490652,1333
1.7990842490842485,37.30459801555009,67.11411470819569,1334
1.786996336996336,37.30459801555009,66.6631800069088,1335
1.7547619047619056,37.44563619330265,65.7081758915811,1336
1.7426739926739931,37.39862346738513,65.17360847841934,1337
1.7789377289377284,37.46914255626141,66.65527136427967,1338
1.766849816849816,37.42212983034389,66.11928323687313,1339
1.786996336996336,37.46914255626141,66.95722049843266,1340
1.766849816849816,37.56316800809645,66.36847651540407,1341
1.7950549450549458,37.56316800809645,67.42795048486326,1342
1.8031135531135534,37.539661645137684,67.68827269164478,1343
1.811172161172161,37.610180734013966,68.11851232209965,1344
1.8031135531135534,37.610180734013966,67.81542661655084,1345
1.807142857142856,37.610180734013966,67.96696946932519,1346
1.811172161172161,37.633687096972714,68.16108639230094,1347
1.8272893772893761,37.65719345993147,68.81058958786375,1348
1.811172161172161,37.75121891176651,68.3739567433075,1349
1.8152014652014659,37.75121891176651,68.52606788177985,1350
1.786996336996336,37.86875072656031,67.6713188349906,1351
1.7628205128205132,37.79823163768403,66.63149807925072,1352
1.7708791208791208,37.77472527472528,66.8944722859558,1353
1.7547619047619056,37.89225708951906,66.49188922613229,1354
1.7628205128205132,37.84524436360155,66.71437307686172,1355
1.786996336996336,37.915763452477826,67.75533040399742,1356
1.7910256410256409,37.89225708951906,67.86600404366426,1357
1.7990842490842485,37.93926981543658,68.25594274670942,1358
1.7829670329670333,38.00978890431286,67.77020054642597,1359
1.811172161172161,38.00978890431286,68.84227151552196,1360
1.766849816849816,38.08030799318914,67.2821852033508,1361
1.7749084249084257,38.03329526727162,67.50561619691015,1362
1.786996336996336,38.103814356147886,68.09137668002467,1363
1.7749084249084257,38.127320719106656,67.67250276352797,1364
1.807142857142856,38.127320719106656,68.90151529952841,1365
1.8232600732600734,38.19783980798293,69.64459620667951,1366
1.8313186813186833,38.174333445024175,69.90936998476138,1367
1.7950549450549458,38.24485253390044,68.65161166387516,1368
1.811172161172161,38.268358896859205,69.31058628773638,1369
1.7990842490842485,38.268358896859205,68.84800172964246,1370
1.786996336996336,38.36238434869424,68.55344030956218,1371
1.8031135531135534,38.31537162277672,69.08696586561115,1372
1.8031135531135534,38.36238434869424,69.17173514888184,1373
1.8232600732600734,38.40939707461176,70.03032012413189,1374
1.8031135531135534,38.40939707461176,69.25650443215254,1375
1.7950549450549458,38.50342252644679,69.1157590076383,1376
1.7587912087912083,38.43290343757052,67.59545269432044,1377
1.786996336996336,38.50342252644679,68.80547501658262,1378
1.7829670329670333,38.57394161532307,68.77606623171614,1379
